New experement started at 06.03.2012 2:55:57 and took 0:00:00
It was single experiment with 10 steps, with following parameters:
Initial fraction of common labour (Pivotal Dynasty) was 0,8
alpha=0,3, k=0,5, n=1000

Step; Pivotal Dynasty; Growth; Skill Premium; GDP
0; 0,5; 0,995118968675829; 1,09717607973422; 1,15199238882639
1; 0,5; 0,996732147559087; 1,12948207171315; 1,14822784768665
2; 0,484; 1,03284008493178; 1,10496183206107; 1,18593574772571
3; 0,498; 0,956197696373445; 1,18260609683204; 1,13398903002225
4; 0,476; 1,00672252575037; 1,13968894009217; 1,1416123004772
5; 0,522; 1,00153371118815; 1,10504201680672; 1,14336320403497
6; 0,504; 1,00323280213907; 1,16867116456439; 1,14705947104671
7; 0,49; 0,973875716018361; 1,1707097933513; 1,11709336368126
8; 0,513; 1,05851196868001; 1,14229471316085; 1,18245669558962
9; 0,523; 0,951310430457452; 1,21551724137931; 1,12488338807866
10; 0,492; 0; 0; 0

Dynasty; Human Capital; Consumption; Expenditure; Wages
1; 1; 0,598342227701415; 0; 0,598342227701415
2; 1; 0,598342227701415; 0; 0,598342227701415
3; 1; 0,598342227701415; 0; 0,598342227701415
4; 2; 0,598342227701415; 0; 0,598342227701415
5; 2; 0,598342227701415; 0; 0,598342227701415
6; 1; 0,598342227701415; 0; 0,598342227701415
7; 2; 0,598342227701415; 0; 0,598342227701415
8; 1; 0,598342227701415; 0; 0,598342227701415
9; 1; 0,598342227701415; 0; 0,598342227701415
10; 1; 0,598342227701415; 0; 0,598342227701415
11; 1; 0,598342227701415; 0; 0,598342227701415
12; 1; 0,598342227701415; 0; 0,598342227701415
13; 1; 0,598342227701415; 0; 0,598342227701415
14; 1; 0,598342227701415; 0; 0,598342227701415
15; 1; 0,598342227701415; 0; 0,598342227701415
16; 2; 0,598342227701415; 0; 0,598342227701415
17; 1; 0,598342227701415; 0; 0,598342227701415
18; 2; 0,598342227701415; 0; 0,598342227701415
19; 1; 0,598342227701415; 0; 0,598342227701415
20; 2; 0,598342227701415; 0; 0,598342227701415
21; 1; 0,598342227701415; 0; 0,598342227701415
22; 2; 0,598342227701415; 0; 0,598342227701415
23; 1; 0,598342227701415; 0; 0,598342227701415
24; 1; 0,598342227701415; 0; 0,598342227701415
25; 2; 0,598342227701415; 0; 0,598342227701415
26; 2; 0,598342227701415; 0; 0,598342227701415
27; 2; 0,598342227701415; 0; 0,598342227701415
28; 2; 0,598342227701415; 0; 0,598342227701415
29; 1; 0,598342227701415; 0; 0,598342227701415
30; 1; 0,598342227701415; 0; 0,598342227701415
31; 1; 0,598342227701415; 0; 0,598342227701415
32; 2; 0,598342227701415; 0; 0,598342227701415
33; 1; 0,598342227701415; 0; 0,598342227701415
34; 1; 0,598342227701415; 0; 0,598342227701415
35; 1; 0,598342227701415; 0; 0,598342227701415
36; 1; 0,598342227701415; 0; 0,598342227701415
37; 2; 0,598342227701415; 0; 0,598342227701415
38; 1; 0,598342227701415; 0; 0,598342227701415
39; 1; 0,598342227701415; 0; 0,598342227701415
40; 2; 0,598342227701415; 0; 0,598342227701415
41; 1; 0,598342227701415; 0; 0,598342227701415
42; 1; 0,598342227701415; 0; 0,598342227701415
43; 1; 0,598342227701415; 0; 0,598342227701415
44; 1; 0,598342227701415; 0; 0,598342227701415
45; 1; 0,598342227701415; 0; 0,598342227701415
46; 1; 0,598342227701415; 0; 0,598342227701415
47; 1; 0,598342227701415; 0; 0,598342227701415
48; 1; 0,598342227701415; 0; 0,598342227701415
49; 2; 0,598342227701415; 0; 0,598342227701415
50; 1; 0,598342227701415; 0; 0,598342227701415
51; 1; 0,598342227701415; 0; 0,598342227701415
52; 1; 0,598342227701415; 0; 0,598342227701415
53; 1; 0,598342227701415; 0; 0,598342227701415
54; 1; 0,598342227701415; 0; 0,598342227701415
55; 1; 0,598342227701415; 0; 0,598342227701415
56; 1; 0,598342227701415; 0; 0,598342227701415
57; 1; 0,598342227701415; 0; 0,598342227701415
58; 1; 0,598342227701415; 0; 0,598342227701415
59; 1; 0,598342227701415; 0; 0,598342227701415
60; 2; 0,598342227701415; 0; 0,598342227701415
61; 2; 0,598342227701415; 0; 0,598342227701415
62; 2; 0,598342227701415; 0; 0,598342227701415
63; 1; 0,598342227701415; 0; 0,598342227701415
64; 1; 0,598342227701415; 0; 0,598342227701415
65; 1; 0,598342227701415; 0; 0,598342227701415
66; 2; 0,598342227701415; 0; 0,598342227701415
67; 1; 0,598342227701415; 0; 0,598342227701415
68; 1; 0,598342227701415; 0; 0,598342227701415
69; 1; 0,598342227701415; 0; 0,598342227701415
70; 1; 0,598342227701415; 0; 0,598342227701415
71; 2; 0,598342227701415; 0; 0,598342227701415
72; 1; 0,598342227701415; 0; 0,598342227701415
73; 2; 0,598342227701415; 0; 0,598342227701415
74; 1; 0,598342227701415; 0; 0,598342227701415
75; 1; 0,598342227701415; 0; 0,598342227701415
76; 1; 0,598342227701415; 0; 0,598342227701415
77; 1; 0,598342227701415; 0; 0,598342227701415
78; 2; 0,598342227701415; 0; 0,598342227701415
79; 1; 0,598342227701415; 0; 0,598342227701415
80; 2; 0,598342227701415; 0; 0,598342227701415
81; 1; 0,598342227701415; 0; 0,598342227701415
82; 2; 0,598342227701415; 0; 0,598342227701415
83; 1; 0,598342227701415; 0; 0,598342227701415
84; 1; 0,598342227701415; 0; 0,598342227701415
85; 1; 0,598342227701415; 0; 0,598342227701415
86; 1; 0,598342227701415; 0; 0,598342227701415
87; 1; 0,598342227701415; 0; 0,598342227701415
88; 1; 0,598342227701415; 0; 0,598342227701415
89; 1; 0,598342227701415; 0; 0,598342227701415
90; 1; 0,598342227701415; 0; 0,598342227701415
91; 1; 0,598342227701415; 0; 0,598342227701415
92; 1; 0,598342227701415; 0; 0,598342227701415
93; 1; 0,598342227701415; 0; 0,598342227701415
94; 1; 0,598342227701415; 0; 0,598342227701415
95; 2; 0,598342227701415; 0; 0,598342227701415
96; 1; 0,598342227701415; 0; 0,598342227701415
97; 2; 0,598342227701415; 0; 0,598342227701415
98; 1; 0,598342227701415; 0; 0,598342227701415
99; 1; 0,598342227701415; 0; 0,598342227701415
100; 1; 0,598342227701415; 0; 0,598342227701415
101; 1; 0,598342227701415; 0; 0,598342227701415
102; 1; 0,598342227701415; 0; 0,598342227701415
103; 1; 0,598342227701415; 0; 0,598342227701415
104; 1; 0,598342227701415; 0; 0,598342227701415
105; 1; 0,598342227701415; 0; 0,598342227701415
106; 2; 0,598342227701415; 0; 0,598342227701415
107; 2; 0,598342227701415; 0; 0,598342227701415
108; 1; 0,598342227701415; 0; 0,598342227701415
109; 1; 0,598342227701415; 0; 0,598342227701415
110; 1; 0,598342227701415; 0; 0,598342227701415
111; 1; 0,598342227701415; 0; 0,598342227701415
112; 2; 0,598342227701415; 0; 0,598342227701415
113; 1; 0,598342227701415; 0; 0,598342227701415
114; 1; 0,598342227701415; 0; 0,598342227701415
115; 1; 0,598342227701415; 0; 0,598342227701415
116; 1; 0,598342227701415; 0; 0,598342227701415
117; 1; 0,598342227701415; 0; 0,598342227701415
118; 1; 0,598342227701415; 0; 0,598342227701415
119; 2; 0,598342227701415; 0; 0,598342227701415
120; 2; 0,598342227701415; 0; 0,598342227701415
121; 1; 0,598342227701415; 0; 0,598342227701415
122; 1; 0,598342227701415; 0; 0,598342227701415
123; 1; 0,598342227701415; 0; 0,598342227701415
124; 1; 0,598342227701415; 0; 0,598342227701415
125; 1; 0,598342227701415; 0; 0,598342227701415
126; 1; 0,598342227701415; 0; 0,598342227701415
127; 1; 0,598342227701415; 0; 0,598342227701415
128; 2; 0,598342227701415; 0; 0,598342227701415
129; 1; 0,598342227701415; 0; 0,598342227701415
130; 2; 0,598342227701415; 0; 0,598342227701415
131; 2; 0,598342227701415; 0; 0,598342227701415
132; 2; 0,598342227701415; 0; 0,598342227701415
133; 1; 0,598342227701415; 0; 0,598342227701415
134; 1; 0,598342227701415; 0; 0,598342227701415
135; 1; 0,598342227701415; 0; 0,598342227701415
136; 2; 0,598342227701415; 0; 0,598342227701415
137; 2; 0,598342227701415; 0; 0,598342227701415
