New experement started at 05.03.2012 20:43:01 and took 0:00:00
It was single experiment with 23 steps, with following parameters:
Initial fraction of common labour (Pivotal Dynasty) was 0,8
alpha=0,8, k=0,5, n=1000

Step; Pivotal Dynasty; Growth; Skill Premium; GDP
0; 0,5; 1,02819628231124; 9,94776119402986; 0,94663345984942
1; 0,496; 1,04828688630473; 9,62699822380107; 0,992343442097419
2; 0,464; 1,02077592519552; 9,51916376306621; 1,0129602952187
3; 0,437; 0,990627291076882; 9,70515097690942; 1,00346611322094
4; 0,426; 0,989192392818368; 9,51408450704226; 0,992621045649165
5; 0,437; 1,0061109526498; 9,55633802816902; 0,99868690585832
6; 0,432; 1,01024508168118; 9,49128919860627; 1,00891853478276
7; 0,432; 0,991313427025449; 9,79928315412187; 1,00015449030499
8; 0,426; 1,02162716906929; 9,69420035149385; 1,02178500056223
9; 0,442; 0,996452832405438; 9,57766143106458; 1,01816055791963
10; 0,431; 1,00650740966074; 9,55555555555556; 1,02478614577041
11; 0,427; 0,979607912877839; 9,61552028218695; 1,00388861740428
12; 0,424; 0,981884131592986; 9,65; 0,985702303316085
13; 0,433; 1,02780378907394; 9,54275741710297; 1,01310856224718
14; 0,44; 1,01270266548994; 9,14957983193278; 1,02597774141841
15; 0,427; 0,973435852419741; 10,054844606947; 0,998723517281306
16; 0,405; 1,01714131974203; 9,51652173913044; 1,01584295642491
17; 0,453; 1,01801041148824; 9,50774526678141; 1,03413870607756
18; 0,425; 0,995406793449352; 9,51986183074266; 1,02938869339852
19; 0,419; 0,976474975245426; 9,51048951048951; 1,00517229890424
20; 0,421; 0,999705709189747; 9,46341463414634; 1,00487648593395
21; 0,428; 1,01567342045291; 9,66315789473685; 1,02062633760124
22; 0,426; 0,975820423562482; 9,58303886925795; 0,995948025057071
23; 0,43; 0; 0; 0

Dynasty; Human Capital; Consumption; Expenditure; Wages
1; 1; 0,146894988946471; 0; 0,146894988946471
2; 1; 0,146894988946471; 0; 0,146894988946471
3; 1; 1,33425289430001; 0; 1,40770038877325
4; 1; 1,33425289430001; 0; 1,40770038877325
5; 1; 1,33425289430001; 0; 1,40770038877325
6; 1; 1,33425289430001; 0; 1,40770038877325
7; 1; 1,33425289430001; 0; 1,40770038877325
8; 1; 0,146894988946471; 0; 0,146894988946471
9; 1; 0,146894988946471; 0; 0,146894988946471
10; 1; 0,146894988946471; 0; 0,146894988946471
11; 1; 1,33425289430001; 0; 1,40770038877325
12; 1; 1,33425289430001; 0; 1,40770038877325
13; 1; 1,33425289430001; 0; 1,40770038877325
14; 1; 1,33425289430001; 0; 1,40770038877325
15; 1; 1,33425289430001; 0; 1,40770038877325
16; 1; 0,146894988946471; 0; 0,146894988946471
17; 1; 1,33425289430001; 0; 1,40770038877325
18; 1; 1,33425289430001; 0; 1,40770038877325
19; 1; 1,33425289430001; 0; 1,40770038877325
20; 1; 1,33425289430001; 0; 1,40770038877325
21; 1; 1,33425289430001; 0; 1,40770038877325
22; 1; 1,33425289430001; 0; 1,40770038877325
23; 1; 0,146894988946471; 0; 0,146894988946471
24; 1; 0,146894988946471; 0; 0,146894988946471
25; 1; 0,146894988946471; 0; 0,146894988946471
26; 1; 0,146894988946471; 0; 0,146894988946471
27; 1; 0,146894988946471; 0; 0,146894988946471
28; 1; 0,146894988946471; 0; 0,146894988946471
29; 1; 0,146894988946471; 0; 0,146894988946471
30; 1; 1,33425289430001; 0; 1,40770038877325
31; 1; 0,146894988946471; 0; 0,146894988946471
32; 1; 0,146894988946471; 0; 0,146894988946471
33; 1; 1,33425289430001; 0; 1,40770038877325
34; 1; 0,146894988946471; 0; 0,146894988946471
35; 1; 1,33425289430001; 0; 1,40770038877325
36; 1; 0,146894988946471; 0; 0,146894988946471
37; 1; 0,146894988946471; 0; 0,146894988946471
38; 1; 0,146894988946471; 0; 0,146894988946471
39; 1; 0,146894988946471; 0; 0,146894988946471
40; 1; 1,33425289430001; 0; 1,40770038877325
41; 1; 1,33425289430001; 0; 1,40770038877325
42; 1; 1,33425289430001; 0; 1,40770038877325
43; 1; 1,33425289430001; 0; 1,40770038877325
44; 1; 0,146894988946471; 0; 0,146894988946471
45; 1; 0,146894988946471; 0; 0,146894988946471
46; 1; 0,146894988946471; 0; 0,146894988946471
47; 1; 0,146894988946471; 0; 0,146894988946471
48; 1; 0,146894988946471; 0; 0,146894988946471
49; 1; 0,146894988946471; 0; 0,146894988946471
50; 1; 0,146894988946471; 0; 0,146894988946471
51; 1; 0,146894988946471; 0; 0,146894988946471
52; 1; 0,146894988946471; 0; 0,146894988946471
53; 1; 0,146894988946471; 0; 0,146894988946471
54; 1; 0,146894988946471; 0; 0,146894988946471
55; 1; 1,33425289430001; 0; 1,40770038877325
56; 1; 0,146894988946471; 0; 0,146894988946471
