New experement started at 06.03.2012 2:53:53 and took 0:00:00
It was single experiment with 10 steps, with following parameters:
Initial fraction of common labour (Pivotal Dynasty) was 0,8
alpha=0,6, k=0,5, n=1000

Step; Pivotal Dynasty; Growth; Skill Premium; GDP
0; 0,5; 1,11159396462469; 3,38677685950413; 1,11304267963976
1; 0,507; 1,01738056694093; 3,36889250814332; 1,13238799244135
2; 0,395; 1,02420663979381; 3,34984025559105; 1,15979930068121
3; 0,386; 0,965636634302821; 3,51610169491525; 1,11994469317657
4; 0,374; 1,02518505458795; 3,48756218905473; 1,14815056140971
5; 0,41; 0,987462728785428; 3,35795454545455; 1,13375588642615
6; 0,397; 0,96846368818814; 3,59424083769634; 1,09800140727329
7; 0,384; 1,01725147497925; 3,48566610455312; 1,11694355107804
8; 0,427; 1,01456210260944; 3,50335570469799; 1,13320859767779
9; 0,407; 0,992807493189771; 3,50590219224283; 1,12505798712159
10; 0,404; 0; 0; 0

Dynasty; Human Capital; Consumption; Expenditure; Wages
1; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
2; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
3; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
4; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
5; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
6; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
7; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
8; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
9; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
10; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
11; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
12; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
13; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
14; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
15; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
16; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
17; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
18; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
19; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
20; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
21; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
22; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
23; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
24; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
25; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
26; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
27; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
28; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
29; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
30; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
31; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
32; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
33; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
34; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
35; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
36; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
37; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
38; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
39; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
40; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
41; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
42; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
43; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
44; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
45; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
46; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
47; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
48; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
49; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
50; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
51; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
52; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
53; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
54; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
55; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
56; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
57; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
58; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
59; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
60; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
61; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
62; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
63; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
64; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
65; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
66; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
67; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
68; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
69; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
70; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
71; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
72; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
73; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
74; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
75; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
76; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
77; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
78; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
79; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
80; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
81; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
82; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
83; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
84; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
85; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
86; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
87; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
88; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
89; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
90; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
91; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
92; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
93; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
94; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
95; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
96; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
97; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
98; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
99; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
100; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
101; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
102; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
103; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
104; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
105; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
106; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
107; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
108; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
109; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
110; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
111; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
112; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
113; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
114; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
115; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
116; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
117; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
118; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
119; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
120; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
121; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
122; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
123; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
124; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
125; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
126; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
127; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
128; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
129; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
130; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
131; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
132; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
133; 1; 0,25975364782028; 0,0649384119550699; 0,32469205977535
134; 2; 0,25975364782028; 0,0649384119550699; 0,32469205977535
